slot_id,service_date,split,slot_in_day,type_id,observed_count,mean_value
2016-11-21-06,2016-11-21,validation,6,20,15.0,0.30906612133606
2016-11-21-06,2016-11-21,validation,6,21,5.0,0.27975460122699386
2016-11-21-06,2016-11-21,validation,6,22,2.0,0.13428766189502386
2016-11-21-06,2016-11-21,validation,6,23,15.0,0.2919790956600773
2016-11-21-06,2016-11-21,validation,6,24,8.0,0.20245398773006135
2016-11-21-06,2016-11-21,validation,6,25,26.0,0.47483089507629384
2016-11-21-06,2016-11-21,validation,6,26,10.0,0.2877982276755283
2016-11-21-06,2016-11-21,validation,6,27,23.0,0.3811683115497466
2016-11-21-06,2016-11-21,validation,6,28,25.0,0.42939331970006817
2016-11-21-06,2016-11-21,validation,6,29,20.0,0.35521472392638037
2016-11-21-07,2016-11-21,validation,7,0,26.0,0.30992082219076084
2016-11-21-07,2016-11-21,validation,7,1,8.0,0.3510565780504431
2016-11-21-07,2016-11-21,validation,7,2,1.0,0.2229038854805726
2016-11-21-07,2016-11-21,validation,7,3,2.0,0.2225630538513974
2016-11-21-07,2016-11-21,validation,7,4,3.0,0.19563735514655758
2016-11-21-07,2016-11-21,validation,7,5,4.0,0.2176209952283572
2016-11-21-07,2016-11-21,validation,7,6,6.0,0.20506703022040443
2016-11-21-07,2016-11-21,validation,7,7,7.0,0.29525757133119096
2016-11-21-07,2016-11-21,validation,7,8,5.0,0.22931152010906614
2016-11-21-07,2016-11-21,validation,7,9,3.0,0.2640309020677119
2016-11-21-07,2016-11-21,validation,7,10,2.0,0.2334696659850034
2016-11-21-07,2016-11-21,validation,7,11,7.0,0.31814198071866784
2016-11-21-07,2016-11-21,validation,7,12,5.0,0.2050443081117928
2016-11-21-07,2016-11-21,validation,7,13,7.0,0.24773590417762195
2016-11-21-07,2016-11-21,validation,7,14,17.0,0.2881029712498496
2016-11-21-07,2016-11-21,validation,7,15,3.0,0.3006134969325153
2016-11-21-07,2016-11-21,validation,7,16,13.0,0.3524723402024016
2016-11-21-07,2016-11-21,validation,7,17,2.0,0.2961826857532379
2016-11-21-07,2016-11-21,validation,7,18,7.0,0.18658097185704547
2016-11-21-07,2016-11-21,validation,7,19,19.0,0.49894162809887704
2016-11-21-07,2016-11-21,validation,7,20,14.0,0.2719836400817996
2016-11-21-07,2016-11-21,validation,7,21,7.0,0.21657415522446197
2016-11-21-07,2016-11-21,validation,7,22,1.0,0.15064758009543286
2016-11-21-07,2016-11-21,validation,7,23,10.0,0.3492160872528971
2016-11-21-07,2016-11-21,validation,7,24,5.0,0.27552828902522153
2016-11-21-07,2016-11-21,validation,7,25,24.0,0.33466825721426946
2016-11-21-07,2016-11-21,validation,7,26,22.0,0.3539381545516515
2016-11-21-07,2016-11-21,validation,7,27,19.0,0.38363290639687153
2016-11-21-07,2016-11-21,validation,7,28,35.0,0.48372772421852184
2016-11-21-07,2016-11-21,validation,7,29,16.0,0.3495654396728016
2016-11-21-08,2016-11-21,validation,8,0,45.0,0.2227675528289025
2016-11-21-08,2016-11-21,validation,8,1,58.0,0.2599134992830783
2016-11-21-08,2016-11-21,validation,8,2,1.0,0.28629856850715746
2016-11-21-08,2016-11-21,validation,8,3,2.0,0.20415814587593728
2016-11-21-08,2016-11-21,validation,8,4,2.0,0.22085889570552147
2016-11-21-08,2016-11-21,validation,8,5,17.0,0.19515618108183969
2016-11-21-08,2016-11-21,validation,8,6,5.0,0.21690524880708928
2016-11-21-08,2016-11-21,validation,8,7,5.0,0.5700068166325835
2016-11-21-08,2016-11-21,validation,8,8,3.0,0.347875482844808
2016-11-21-08,2016-11-21,validation,8,9,3.0,0.24289934105885028
2016-11-21-08,2016-11-21,validation,8,10,2.0,0.27982276755282887
2016-11-21-08,2016-11-21,validation,8,11,12.0,0.1523517382413088
2016-11-21-08,2016-11-21,validation,8,12,1.0,0.12201772324471712
2016-11-21-08,2016-11-21,validation,8,13,6.0,0.20790729379686435
2016-11-21-08,2016-11-21,validation,8,14,8.0,0.28067484662576686
2016-11-21-08,2016-11-21,validation,8,15,6.0,0.42740286298568503
2016-11-21-08,2016-11-21,validation,8,16,4.0,0.24556918882072257
2016-11-21-08,2016-11-21,validation,8,17,4.0,0.2789706884798909
2016-11-21-08,2016-11-21,validation,8,18,1.0,0.7791411042944785
2016-11-21-08,2016-11-21,validation,8,19,13.0,0.3591841015153899
2016-11-21-08,2016-11-21,validation,8,20,6.0,0.2222222222222222
2016-11-21-08,2016-11-21,validation,8,21,2.0,0.15712338104976142
2016-11-21-08,2016-11-21,validation,8,22,1.0,0.12269938650306748
2016-11-21-08,2016-11-21,validation,8,23,13.0,0.2890776571758167
2016-11-21-08,2016-11-21,validation,8,24,4.0,0.44700068166325835
2016-11-21-08,2016-11-21,validation,8,25,12.0,0.4756873437855033
2016-11-21-08,2016-11-21,validation,8,26,7.0,0.469763365468887
2016-11-21-08,2016-11-21,validation,8,27,10.0,0.4233128834355829
2016-11-21-08,2016-11-21,validation,8,28,31.0,0.47753809618048687
2016-11-21-08,2016-11-21,validation,8,29,16.0,0.4536895023858214
2016-11-21-09,2016-11-21,validation,9,0,9.0,0.23040218132242674
2016-11-21-09,2016-11-21,validation,9,1,61.0,0.2480807268094807
2016-11-21-09,2016-11-21,validation,9,2,5.0,0.1983640081799591
2016-11-21-09,2016-11-21,validation,9,3,2.0,0.1820040899795501
2016-11-21-09,2016-11-21,validation,9,4,0.0,0.0
2016-11-21-09,2016-11-21,validation,9,5,6.0,0.2200636219041127
2016-11-21-09,2016-11-21,validation,9,6,2.0,0.12917518745739603
2016-11-21-09,2016-11-21,validation,9,7,3.0,0.5096568961599637
2016-11-21-09,2016-11-21,validation,9,8,1.0,0.11997273346966598
2016-11-21-09,2016-11-21,validation,9,9,3.0,0.2226766643944558
2016-11-21-09,2016-11-21,validation,9,10,4.0,0.3256646216768916
2016-11-21-09,2016-11-21,validation,9,11,1.0,0.3558282208588957
2016-11-21-09,2016-11-21,validation,9,12,3.0,0.22063167461940467
2016-11-21-09,2016-11-21,validation,9,13,5.0,0.34696659850034084
2016-11-21-09,2016-11-21,validation,9,14,12.0,0.2587480118154965
2016-11-21-09,2016-11-21,validation,9,15,15.0,0.28602590320381727
2016-11-21-09,2016-11-21,validation,9,16,9.0,0.3403771870029539
2016-11-21-09,2016-11-21,validation,9,17,6.0,0.31924562599409223
2016-11-21-09,2016-11-21,validation,9,18,1.0,0.11860940695296524
2016-11-21-09,2016-11-21,validation,9,19,21.0,0.5063135001785308
2016-11-21-09,2016-11-21,validation,9,20,7.0,0.30226896484565197
2016-11-21-09,2016-11-21,validation,9,21,4.0,0.2396046353101568
2016-11-21-09,2016-11-21,validation,9,22,3.0,0.34605771415587366
2016-11-21-09,2016-11-21,validation,9,23,4.0,0.3730402181322427
2016-11-21-09,2016-11-21,validation,9,24,2.0,0.2638036809815951
2016-11-21-09,2016-11-21,validation,9,25,13.0,0.3679408526034293
2016-11-21-09,2016-11-21,validation,9,26,6.0,0.2967507384685299
2016-11-21-09,2016-11-21,validation,9,27,22.0,0.4826485716056268
2016-11-21-09,2016-11-21,validation,9,28,55.0,0.7102931152010906
2016-11-21-09,2016-11-21,validation,9,29,15.0,0.42494887525562375
2016-11-21-10,2016-11-21,validation,10,0,9.0,0.22525183670377943
2016-11-21-10,2016-11-21,validation,10,1,52.0,0.265324314404069
2016-11-21-10,2016-11-21,validation,10,2,3.0,0.22744830720290846
2016-11-21-10,2016-11-21,validation,10,3,5.0,0.31424676209952285
2016-11-21-10,2016-11-21,validation,10,4,5.0,0.21540558963871845
2016-11-21-10,2016-11-21,validation,10,5,4.0,0.1576346284935242
2016-11-21-10,2016-11-21,validation,10,6,3.0,0.13769597818677573
2016-11-21-10,2016-11-21,validation,10,7,4.0,0.20944103612815268
2016-11-21-10,2016-11-21,validation,10,8,2.0,0.15644171779141103
2016-11-21-10,2016-11-21,validation,10,9,3.0,0.24335378323108384
2016-11-21-10,2016-11-21,validation,10,10,0.0,0.0
2016-11-21-10,2016-11-21,validation,10,11,8.0,0.18021472392638038
2016-11-21-10,2016-11-21,validation,10,12,2.0,0.2580095432856169
2016-11-21-10,2016-11-21,validation,10,13,7.0,0.29194663550491773
2016-11-21-10,2016-11-21,validation,10,14,13.0,0.4345865450159928
2016-11-21-10,2016-11-21,validation,10,15,8.0,0.24829584185412407
2016-11-21-10,2016-11-21,validation,10,16,9.0,0.26925698704839807
2016-11-21-10,2016-11-21,validation,10,17,3.0,0.28084526244035446
2016-11-21-10,2016-11-21,validation,10,18,1.0,0.21949556918882074
2016-11-21-10,2016-11-21,validation,10,19,13.0,0.29883068533375284
2016-11-21-10,2016-11-21,validation,10,20,3.0,0.36968870711202
2016-11-21-10,2016-11-21,validation,10,21,1.0,0.147239263803681
2016-11-21-10,2016-11-21,validation,10,22,4.0,0.17791411042944785
2016-11-21-10,2016-11-21,validation,10,23,13.0,0.4364217922500131
2016-11-21-10,2016-11-21,validation,10,24,0.0,0.0
2016-11-21-10,2016-11-21,validation,10,25,16.0,0.3405760054533061
2016-11-21-10,2016-11-21,validation,10,26,8.0,0.3147580095432856
2016-11-21-10,2016-11-21,validation,10,27,18.0,0.4113837764144513
2016-11-21-10,2016-11-21,validation,10,28,66.0,0.7131023940839891
2016-11-21-10,2016-11-21,validation,10,29,17.0,0.545490998035206
2016-11-21-11,2016-11-21,validation,11,0,15.0,0.21917745966825725
2016-11-21-11,2016-11-21,validation,11,1,50.0,0.31754601226993867
2016-11-21-11,2016-11-21,validation,11,2,3.0,0.14496705294251308
2016-11-21-11,2016-11-21,validation,11,3,6.0,0.31549647807316517
2016-11-21-11,2016-11-21,validation,11,4,2.0,0.30299931833674165
2016-11-21-11,2016-11-21,validation,11,5,14.0,0.19948388353296329
2016-11-21-11,2016-11-21,validation,11,6,4.0,0.34594410361281525
2016-11-21-11,2016-11-21,validation,11,7,3.0,0.31129288798000454
2016-11-21-11,2016-11-21,validation,11,8,3.0,0.4462622131333788
2016-11-21-11,2016-11-21,validation,11,9,2.0,0.1438309475119291
2016-11-21-11,2016-11-21,validation,11,10,3.0,0.2179050215860032
2016-11-21-11,2016-11-21,validation,11,11,3.0,0.15337423312883436
2016-11-21-11,2016-11-21,validation,11,12,2.0,0.11997273346966598
2016-11-21-11,2016-11-21,validation,11,13,2.0,0.1336059986366735
2016-11-21-11,2016-11-21,validation,11,14,8.0,0.2700238582140423
2016-11-21-11,2016-11-21,validation,11,15,11.0,0.3053231703538452
2016-11-21-11,2016-11-21,validation,11,16,6.0,0.21892751647352873
2016-11-21-11,2016-11-21,validation,11,17,1.0,0.1356509884117246
2016-11-21-11,2016-11-21,validation,11,18,3.0,0.22199500113610546
2016-11-21-11,2016-11-21,validation,11,19,11.0,0.5204189130569499
2016-11-21-11,2016-11-21,validation,11,20,7.0,0.3182393611841464
2016-11-21-11,2016-11-21,validation,11,21,1.0,0.12201772324471712
2016-11-21-11,2016-11-21,validation,11,22,3.0,0.3471938195864577
2016-11-21-11,2016-11-21,validation,11,23,15.0,0.4021813224267212
2016-11-21-11,2016-11-21,validation,11,24,2.0,0.13496932515337423
2016-11-21-11,2016-11-21,validation,11,25,11.0,0.5101939641816943
2016-11-21-11,2016-11-21,validation,11,26,6.0,0.34060440808907066
2016-11-21-11,2016-11-21,validation,11,27,27.0,0.422429245878462
2016-11-21-11,2016-11-21,validation,11,28,54.0,0.6925698704839809
2016-11-21-11,2016-11-21,validation,11,29,22.0,0.4944227551589515
2016-11-21-12,2016-11-21,validation,12,0,16.0,0.24825323790047718
2016-11-21-12,2016-11-21,validation,12,1,30.0,0.31531470120427174
2016-11-21-12,2016-11-21,validation,12,2,5.0,0.2628493524199046
2016-11-21-12,2016-11-21,validation,12,3,5.0,0.29938650306748466
2016-11-21-12,2016-11-21,validation,12,4,8.0,0.283571915473756
2016-11-21-12,2016-11-21,validation,12,5,10.0,0.23503749147920927
2016-11-21-12,2016-11-21,validation,12,6,2.0,0.3374233128834356
2016-11-21-12,2016-11-21,validation,12,7,3.0,0.5030674846625768
2016-11-21-12,2016-11-21,validation,12,8,3.0,0.20268120881617815
2016-11-21-12,2016-11-21,validation,12,9,2.0,0.1656441717791411
2016-11-21-12,2016-11-21,validation,12,10,1.0,0.29175187457396046
2016-11-21-12,2016-11-21,validation,12,11,3.0,0.3115201090661213
2016-11-21-12,2016-11-21,validation,12,12,4.0,0.2385821404226312
2016-11-21-12,2016-11-21,validation,12,13,5.0,0.35296523517382417
2016-11-21-12,2016-11-21,validation,12,14,6.0,0.3951374687571006
2016-11-21-12,2016-11-21,validation,12,15,11.0,0.4111668835595216
2016-11-21-12,2016-11-21,validation,12,16,11.0,0.30451756832124927
2016-11-21-12,2016-11-21,validation,12,17,6.0,0.29822767552828905
2016-11-21-12,2016-11-21,validation,12,18,0.0,0.0
2016-11-21-12,2016-11-21,validation,12,19,16.0,0.44397580095432854
2016-11-21-12,2016-11-21,validation,12,20,9.0,0.30091645838067105
2016-11-21-12,2016-11-21,validation,12,21,1.0,0.136332651670075
2016-11-21-12,2016-11-21,validation,12,22,1.0,0.12338104976141787
2016-11-21-12,2016-11-21,validation,12,23,11.0,0.3210014252959038
2016-11-21-12,2016-11-21,validation,12,24,1.0,0.14860259032038176
2016-11-21-12,2016-11-21,validation,12,25,19.0,0.38255659598894987
2016-11-21-12,2016-11-21,validation,12,26,5.0,0.6304021813224268
2016-11-21-12,2016-11-21,validation,12,27,47.0,0.4276784289837416
2016-11-21-12,2016-11-21,validation,12,28,35.0,0.650073035349109
2016-11-21-12,2016-11-21,validation,12,29,24.0,0.5505566916609862
2016-11-21-13,2016-11-21,validation,13,0,3.0,0.3012951601908657
2016-11-21-13,2016-11-21,validation,13,1,31.0,0.288101677771181
2016-11-21-13,2016-11-21,validation,13,2,8.0,0.2197511929107021
2016-11-21-13,2016-11-21,validation,13,3,3.0,0.2803908202681209
2016-11-21-13,2016-11-21,validation,13,4,8.0,0.30103953646898435
2016-11-21-13,2016-11-21,validation,13,5,3.0,0.33060668029993184
2016-11-21-13,2016-11-21,validation,13,6,2.0,0.18984321745057942
2016-11-21-13,2016-11-21,validation,13,7,4.0,0.4151329243353783
2016-11-21-13,2016-11-21,validation,13,8,3.0,0.3421949556918882
2016-11-21-13,2016-11-21,validation,13,9,4.0,0.17910702113156102
2016-11-21-13,2016-11-21,validation,13,10,1.0,0.2283571915473756
2016-11-21-13,2016-11-21,validation,13,11,4.0,0.23841172460804363
2016-11-21-13,2016-11-21,validation,13,12,8.0,0.20995228357191548
2016-11-21-13,2016-11-21,validation,13,13,3.0,0.33810497614178603
2016-11-21-13,2016-11-21,validation,13,14,17.0,0.3310076586871967
2016-11-21-13,2016-11-21,validation,13,15,9.0,0.41589032795576764
2016-11-21-13,2016-11-21,validation,13,16,6.0,0.2770961145194274
2016-11-21-13,2016-11-21,validation,13,17,8.0,0.22810156782549418
2016-11-21-13,2016-11-21,validation,13,18,1.0,0.612815269256987
2016-11-21-13,2016-11-21,validation,13,19,13.0,0.38970164123538353
2016-11-21-13,2016-11-21,validation,13,20,12.0,0.30334014996591685
2016-11-21-13,2016-11-21,validation,13,21,1.0,0.4246762099522836
2016-11-21-13,2016-11-21,validation,13,22,2.0,0.18370824812542605
2016-11-21-13,2016-11-21,validation,13,23,12.0,0.3423653715064758
2016-11-21-13,2016-11-21,validation,13,24,2.0,0.3728698023176551
2016-11-21-13,2016-11-21,validation,13,25,14.0,0.4126984126984127
2016-11-21-13,2016-11-21,validation,13,26,11.0,0.3537832310838446
2016-11-21-13,2016-11-21,validation,13,27,33.0,0.364235401045217
2016-11-21-13,2016-11-21,validation,13,28,37.0,0.4691869783894324
2016-11-21-13,2016-11-21,validation,13,29,37.0,0.3627922400928536
2016-11-21-14,2016-11-21,validation,14,0,9.0,0.2860713474210407
2016-11-21-14,2016-11-21,validation,14,1,18.0,0.22498674543664318
2016-11-21-14,2016-11-21,validation,14,2,7.0,0.23595286785470834
2016-11-21-14,2016-11-21,validation,14,3,10.0,0.19659168370824814
2016-11-21-14,2016-11-21,validation,14,4,6.0,0.16859804589865943
2016-11-21-14,2016-11-21,validation,14,5,8.0,0.20927062031356508
2016-11-21-14,2016-11-21,validation,14,6,5.0,0.25248807089297887
2016-11-21-14,2016-11-21,validation,14,7,2.0,0.22733469665985004
2016-11-21-14,2016-11-21,validation,14,8,4.0,0.3474778459441036
2016-11-21-14,2016-11-21,validation,14,9,8.0,0.22946489434219497
2016-11-21-14,2016-11-21,validation,14,10,5.0,0.17409679618268575
2016-11-21-14,2016-11-21,validation,14,11,4.0,0.2278459441036128
2016-11-21-14,2016-11-21,validation,14,12,9.0,0.23184124820116642
2016-11-21-14,2016-11-21,validation,14,13,5.0,0.3516019086571234
2016-11-21-14,2016-11-21,validation,14,14,8.0,0.22937968643490117
2016-11-21-14,2016-11-21,validation,14,15,5.0,0.21363326516700748
2016-11-21-14,2016-11-21,validation,14,16,7.0,0.28366929593923457
2016-11-21-14,2016-11-21,validation,14,17,8.0,0.19776755282890252
2016-11-21-14,2016-11-21,validation,14,18,1.0,0.26993865030674846
2016-11-21-14,2016-11-21,validation,14,19,18.0,0.3308717715670681
2016-11-21-14,2016-11-21,validation,14,20,8.0,0.3237048398091343
2016-11-21-14,2016-11-21,validation,14,21,2.0,0.3725289706884799
2016-11-21-14,2016-11-21,validation,14,22,5.0,0.13387866394001363
2016-11-21-14,2016-11-21,validation,14,23,18.0,0.38070892978868437
2016-11-21-14,2016-11-21,validation,14,24,2.0,0.18575323790047715
2016-11-21-14,2016-11-21,validation,14,25,24.0,0.3502044989775051
2016-11-21-14,2016-11-21,validation,14,26,16.0,0.23845432856169052
2016-11-21-14,2016-11-21,validation,14,27,16.0,0.317101226993865
2016-11-21-14,2016-11-21,validation,14,28,28.0,0.35982081994351933
2016-11-21-14,2016-11-21,validation,14,29,34.0,0.35642968843979306
2016-11-21-15,2016-11-21,validation,15,0,7.0,0.27208102054727823
2016-11-21-15,2016-11-21,validation,15,1,10.0,0.323517382413088
2016-11-21-15,2016-11-21,validation,15,2,10.0,0.27627811860940693
2016-11-21-15,2016-11-21,validation,15,3,9.0,0.2305536620465046
2016-11-21-15,2016-11-21,validation,15,4,10.0,0.25446489434219494
2016-11-21-15,2016-11-21,validation,15,5,9.0,0.19480421116412938
2016-11-21-15,2016-11-21,validation,15,6,4.0,0.4778459441036128
2016-11-21-15,2016-11-21,validation,15,7,9.0,0.35166250094675455
2016-11-21-15,2016-11-21,validation,15,8,11.0,0.22395736506165953
2016-11-21-15,2016-11-21,validation,15,9,9.0,0.2697871695826706
2016-11-21-15,2016-11-21,validation,15,10,6.0,0.2464212678936605
2016-11-21-15,2016-11-21,validation,15,11,3.0,0.1865485117018859
2016-11-21-15,2016-11-21,validation,15,12,10.0,0.22535787321063397
2016-11-21-15,2016-11-21,validation,15,13,5.0,0.32038173142467624
2016-11-21-15,2016-11-21,validation,15,14,5.0,0.534423994546694
2016-11-21-15,2016-11-21,validation,15,15,6.0,0.25630538513974094
2016-11-21-15,2016-11-21,validation,15,16,9.0,0.3662803908202681
2016-11-21-15,2016-11-21,validation,15,17,11.0,0.24261015058561072
2016-11-21-15,2016-11-21,validation,15,18,5.0,0.2759372869802318
2016-11-21-15,2016-11-21,validation,15,19,19.0,0.30721486743443477
2016-11-21-15,2016-11-21,validation,15,20,7.0,0.1598013438504236
2016-11-21-15,2016-11-21,validation,15,21,0.0,0.0
2016-11-21-15,2016-11-21,validation,15,22,3.0,0.14564871620086345
2016-11-21-15,2016-11-21,validation,15,23,11.0,0.26888517072566154
2016-11-21-15,2016-11-21,validation,15,24,6.0,0.17246080436264485
2016-11-21-15,2016-11-21,validation,15,25,18.0,0.23941528440505946
2016-11-21-15,2016-11-21,validation,15,26,11.0,0.28313812976389663
2016-11-21-15,2016-11-21,validation,15,27,31.0,0.25195153594124503
2016-11-21-15,2016-11-21,validation,15,28,21.0,0.30314538903495963
2016-11-21-15,2016-11-21,validation,15,29,25.0,0.37821404226312205
2016-11-21-16,2016-11-21,validation,16,0,16.0,0.2800783912747103
2016-11-21-16,2016-11-21,validation,16,1,14.0,0.33834842730548254
2016-11-21-16,2016-11-21,validation,16,2,8.0,0.217280163599182
2016-11-21-16,2016-11-21,validation,16,3,8.0,0.22972051806407634
2016-11-21-16,2016-11-21,validation,16,4,8.0,0.25221540558963873
2016-11-21-16,2016-11-21,validation,16,5,7.0,0.2902911675917811
2016-11-21-16,2016-11-21,validation,16,6,5.0,0.3169734151329243
2016-11-21-16,2016-11-21,validation,16,7,5.0,0.32992501704158145
2016-11-21-16,2016-11-21,validation,16,8,2.0,0.1329243353783231
2016-11-21-16,2016-11-21,validation,16,9,10.0,0.18602590320381732
2016-11-21-16,2016-11-21,validation,16,10,3.0,0.20745285162463079
2016-11-21-16,2016-11-21,validation,16,11,4.0,0.17603953646898432
2016-11-21-16,2016-11-21,validation,16,12,18.0,0.2509278194349769
2016-11-21-16,2016-11-21,validation,16,13,2.0,0.1663258350374915
2016-11-21-16,2016-11-21,validation,16,14,14.0,0.25026779628006623
2016-11-21-16,2016-11-21,validation,16,15,5.0,0.23244717109747787
2016-11-21-16,2016-11-21,validation,16,16,13.0,0.29689056682921716
2016-11-21-16,2016-11-21,validation,16,17,2.0,0.5081799591002045
2016-11-21-16,2016-11-21,validation,16,18,8.0,0.27573278800272666
2016-11-21-16,2016-11-21,validation,16,19,18.0,0.316784064227827
2016-11-21-16,2016-11-21,validation,16,20,10.0,0.3616223585548739
2016-11-21-16,2016-11-21,validation,16,21,3.0,0.3426493978641218
2016-11-21-16,2016-11-21,validation,16,22,3.0,0.19154737559645532
2016-11-21-16,2016-11-21,validation,16,23,13.0,0.33847202558858996
2016-11-21-16,2016-11-21,validation,16,24,4.0,0.17450579413769599
2016-11-21-16,2016-11-21,validation,16,25,17.0,0.3717871606720398
2016-11-21-16,2016-11-21,validation,16,26,12.0,0.32197227902749376
2016-11-21-16,2016-11-21,validation,16,27,17.0,0.36485023457235655
2016-11-21-16,2016-11-21,validation,16,28,28.0,0.36775732788002724
2016-11-21-16,2016-11-21,validation,16,29,23.0,0.30793396757653896
2016-11-21-17,2016-11-21,validation,17,0,17.0,0.20285496611732626
2016-11-21-17,2016-11-21,validation,17,1,10.0,0.24014996591683707
2016-11-21-17,2016-11-21,validation,17,2,8.0,0.19129175187457395
2016-11-21-17,2016-11-21,validation,17,3,4.0,0.19546693933197
2016-11-21-17,2016-11-21,validation,17,4,2.0,0.21608725289706884
